,block_start,block_end,snp_vec_start,snp_vec_end,types,genome1,genome2,start_site,end_site,contig
331,11111,11167,111110.0,111670.0,0,700021902,SRR341721,2160819,2164544,NC_009614
332,11769,12209,117690.0,122090.0,0,700021902,SRR341721,2313534,2384373,NC_009614
333,13177,13280,131770.0,132800.0,0,700021902,SRR341721,2509951,2525575,NC_009614
334,16100,16208,161000.0,162080.0,0,700021902,SRR341721,3068275,3099249,NC_009614
335,17549,17921,175490.0,179210.0,0,700021902,SRR341721,3338325,3429123,NC_009614
336,18489,18918,184890.0,189180.0,0,700021902,SRR341721,3521761,3654906,NC_009614
337,19702,19864,197020.0,198640.0,0,700021902,SRR341721,3792948,3809987,NC_009614
338,20355,20709,203550.0,207090.0,0,700021902,SRR341721,3875714,3916616,NC_009614
339,25116,25757,251160.0,257570.0,0,700021902,SRR341721,4824826,4914473,NC_009614
340,5098,5102,50980.0,51020.0,1,700021902,SRR341721,822308,822587,NC_009614
341,9021,9159,90210.0,91590.0,0,700021902,SRR413643,1758857,1783635,NC_009614
342,9399,9622,93990.0,96220.0,0,700021902,SRR413643,1808176,1832584,NC_009614
343,11154,11211,111540.0,112110.0,0,700021902,SRR413643,2160870,2164580,NC_009614
344,11812,12254,118120.0,122540.0,0,700021902,SRR413643,2313525,2384409,NC_009614
345,13194,13326,131940.0,133260.0,0,700021902,SRR413643,2504718,2525545,NC_009614
346,16152,16262,161520.0,162620.0,0,700021902,SRR413643,3068293,3099399,NC_009614
347,17609,17981,176090.0,179810.0,0,700021902,SRR413643,3338334,3429144,NC_009614
348,18556,18990,185560.0,189900.0,0,700021902,SRR413643,3521713,3654906,NC_009614
349,19775,19936,197750.0,199360.0,0,700021902,SRR413643,3792945,3809930,NC_009614
350,20429,20784,204290.0,207840.0,0,700021902,SRR413643,3875723,3916652,NC_009614
351,25244,25886,252440.0,258860.0,0,700021902,SRR413643,4824826,4914485,NC_009614
352,5131,5135,51310.0,51350.0,1,700021902,SRR413643,822305,822584,NC_009614
353,951,1025,9510.0,10250.0,0,700023188,700033989,138402,144156,NC_009614
354,1873,2018,18730.0,20180.0,0,700023188,700033989,351130,361530,NC_009614
355,3468,3745,34680.0,37450.0,0,700023188,700033989,579423,633331,NC_009614
356,4083,4164,40830.0,41640.0,0,700023188,700033989,695223,714731,NC_009614
357,5203,5260,52030.0,52600.0,0,700023188,700033989,872779,878658,NC_009614
358,8261,8454,82610.0,84540.0,0,700023188,700033989,1636398,1679486,NC_009614
359,9265,9300,92650.0,93000.0,0,700023188,700033989,1806418,1808887,NC_009614
360,10725,11617,107250.0,116170.0,0,700023188,700033989,2116168,2261252,NC_009614
361,13171,13435,131710.0,134350.0,0,700023188,700033989,2534126,2579481,NC_009614
362,13862,14194,138620.0,141940.0,0,700023188,700033989,2646701,2695294,NC_009614
363,15894,16001,158940.0,160010.0,0,700023188,700033989,3091687,3099399,NC_009614
364,19168,19197,191680.0,191970.0,0,700023188,700033989,3755880,3758758,NC_009614
365,19548,19581,195480.0,195810.0,0,700023188,700033989,3806689,3809789,NC_009614
366,20974,21129,209740.0,211290.0,0,700023188,700033989,4047297,4070898,NC_009614
367,22304,22881,223040.0,228810.0,0,700023188,700033989,4403383,4460588,NC_009614
368,23469,24066,234690.0,240660.0,0,700023188,700033989,4678756,4733200,NC_009614
369,24499,24777,244990.0,247770.0,0,700023188,700033989,4786266,4823067,NC_009614
370,26185,26471,261850.0,264710.0,0,700023188,700033989,5095593,5162789,NC_009614
371,944,1026,9440.0,10260.0,0,700023188,700111439,137866,144159,NC_009614
372,1881,2026,18810.0,20260.0,0,700023188,700111439,351115,361545,NC_009614
373,2322,2920,23220.0,29200.0,0,700023188,700111439,391321,462330,NC_009614
374,3431,3829,34310.0,38290.0,0,700023188,700111439,572004,638502,NC_009614
375,4112,4192,41120.0,41920.0,0,700023188,700111439,695250,714692,NC_009614
376,5228,5299,52280.0,52990.0,0,700023188,700111439,872587,893774,NC_009614
377,5489,5532,54890.0,55320.0,0,700023188,700111439,1063076,1078101,NC_009614
378,7662,7954,76620.0,79540.0,0,700023188,700111439,1530716,1602696,NC_009614
379,8286,8478,82860.0,84780.0,0,700023188,700111439,1636422,1679471,NC_009614
380,9271,9651,92710.0,96510.0,0,700023188,700111439,1803187,1850424,NC_009614
381,10892,11643,108920.0,116430.0,0,700023188,700111439,2130327,2261294,NC_009614
382,12279,12433,122790.0,124330.0,0,700023188,700111439,2426398,2437312,NC_009614
383,12599,12692,125990.0,126920.0,0,700023188,700111439,2461848,2470669,NC_009614
384,13202,13468,132020.0,134680.0,0,700023188,700111439,2534117,2579484,NC_009614
385,13901,14234,139010.0,142340.0,0,700023188,700111439,2646719,2695309,NC_009614
386,14987,15381,149870.0,153810.0,0,700023188,700111439,2925801,2992928,NC_009614
387,15908,16051,159080.0,160510.0,0,700023188,700111439,3058818,3099393,NC_009614
388,17463,17789,174630.0,177890.0,0,700023188,700111439,3342972,3430026,NC_009614
389,18823,18932,188230.0,189320.0,0,700023188,700111439,3661928,3674445,NC_009614
390,19067,19083,190670.0,190830.0,0,700023188,700111439,3695369,3696557,NC_009614
391,19248,19461,192480.0,194610.0,0,700023188,700111439,3755871,3785741,NC_009614
392,20694,20789,206940.0,207890.0,0,700023188,700111439,3974889,3982446,NC_009614
393,21060,21232,210600.0,212320.0,0,700023188,700111439,4047279,4070898,NC_009614
394,22426,23004,224260.0,230040.0,0,700023188,700111439,4403398,4460564,NC_009614
395,23594,25135,235940.0,251350.0,0,700023188,700111439,4678789,4876977,NC_009614
396,25985,26090,259850.0,260900.0,0,700023188,700111439,5041299,5054518,NC_009614
397,26317,26603,263170.0,266030.0,0,700023188,700111439,5095578,5162789,NC_009614
398,471,477,4710.0,4770.0,1,700023188,700111439,83625,84060,NC_009614
399,5024,5065,50240.0,50650.0,1,700023188,700111439,818554,821939,NC_009614
400,10751,10767,107510.0,107670.0,1,700023188,700111439,2116105,2117701,NC_009614
401,18630,18643,186300.0,186430.0,1,700023188,700111439,3643882,3645012,NC_009614
402,876,1411,8760.0,14110.0,0,700023188,700164354,132559,285064,NC_009614
403,1685,2071,16850.0,20710.0,0,700023188,700164354,321342,365892,NC_009614
404,3421,3765,34210.0,37650.0,0,700023188,700164354,571992,633304,NC_009614
405,4105,4185,41050.0,41850.0,0,700023188,700164354,695250,714692,NC_009614
406,5226,5283,52260.0,52830.0,0,700023188,700164354,872794,878697,NC_009614
407,5484,5525,54840.0,55250.0,0,700023188,700164354,1063082,1078116,NC_009614
408,7799,8022,77990.0,80220.0,0,700023188,700164354,1581914,1610543,NC_009614
409,8282,8474,82820.0,84740.0,0,700023188,700164354,1636446,1679471,NC_009614
410,9268,9614,92680.0,96140.0,0,700023188,700164354,1803154,1847274,NC_009614
411,10754,11647,107540.0,116470.0,0,700023188,700164354,2116075,2261312,NC_009614
412,12283,12437,122830.0,124370.0,0,700023188,700164354,2426425,2437147,NC_009614
413,13236,13416,132360.0,134160.0,0,700023188,700164354,2548530,2575824,NC_009614
414,13895,14225,138950.0,142250.0,0,700023188,700164354,2646719,2695303,NC_009614
415,15937,16044,159370.0,160440.0,0,700023188,700164354,3091651,3099378,NC_009614
416,17464,17547,174640.0,175470.0,0,700023188,700164354,3343363,3362364,NC_009614
417,18335,18917,183350.0,189170.0,0,700023188,700164354,3523611,3674511,NC_009614
418,19234,19277,192340.0,192770.0,0,700023188,700164354,3755919,3759646,NC_009614
419,19624,19840,196240.0,198400.0,0,700023188,700164354,3806689,3830742,NC_009614
420,21053,21266,210530.0,212660.0,0,700023188,700164354,4047294,4075610,NC_009614
421,22430,23010,224300.0,230100.0,0,700023188,700164354,4403398,4460585,NC_009614
422,23600,24918,236000.0,249180.0,0,700023188,700164354,4678786,4823034,NC_009614
423,26339,26625,263390.0,266250.0,0,700023188,700164354,5095569,5162816,NC_009614
424,13059,13071,130590.0,130710.0,1,700023188,700164354,2510221,2514443,NC_009614
425,544,806,5440.0,8060.0,0,700023267,700161219,118760,160141,NC_009614
426,3100,3147,31000.0,31470.0,0,700023267,700161219,663354,695775,NC_009614
427,5468,5630,54680.0,56300.0,0,700023267,700161219,1415184,1431644,NC_009614
428,6238,6542,62380.0,65420.0,0,700023267,700161219,1595972,1636869,NC_009614
429,7179,7213,71790.0,72130.0,0,700023267,700161219,1782583,1786645,NC_009614
430,11792,11881,117920.0,118810.0,0,700023267,700161219,2903425,2912678,NC_009614
431,12697,12818,126970.0,128180.0,0,700023267,700161219,3098199,3120101,NC_009614
432,13775,14034,137750.0,140340.0,0,700023267,700161219,3341387,3438209,NC_009614
433,14554,14690,145540.0,146900.0,0,700023267,700161219,3655149,3673152,NC_009614
434,14976,15090,149760.0,150900.0,0,700023267,700161219,3730560,3779702,NC_009614
435,18705,18855,187050.0,188550.0,0,700023267,700161219,4820721,4875100,NC_009614
436,19217,19910,192170.0,199100.0,0,700023267,700161219,4914551,5162771,NC_009614
437,1279,1374,12790.0,13740.0,1,700023267,700161219,332282,341094,NC_009614
438,6971,6993,69710.0,69930.0,1,700023267,700161219,1724492,1727071,NC_009614
439,12597,12687,125970.0,126870.0,1,700023267,700161219,3068053,3097605,NC_009614
440,16911,16941,169110.0,169410.0,1,700023267,700161219,4289881,4317200,NC_009614
441,18586,18639,185860.0,186390.0,1,700023267,700161219,4787246,4794537,NC_009614
442,18932,19127,189320.0,191270.0,1,700023267,700161219,4882240,4905711,NC_009614
443,251,795,2510.0,7950.0,0,700023267,SRR341638,78946,160138,NC_009614
444,2002,2312,20020.0,23120.0,0,700023267,SRR341638,434382,461795,NC_009614
445,3114,3135,31140.0,31350.0,0,700023267,SRR341638,673087,695778,NC_009614
446,4968,5068,49680.0,50680.0,0,700023267,SRR341638,1314624,1332450,NC_009614
447,5323,5566,53230.0,55660.0,0,700023267,SRR341638,1409574,1432608,NC_009614
448,6155,6722,61550.0,67220.0,0,700023267,SRR341638,1595972,1711523,NC_009614
449,6973,7095,69730.0,70950.0,0,700023267,SRR341638,1761750,1786657,NC_009614
450,7524,7690,75240.0,76900.0,0,700023267,SRR341638,1849247,1873329,NC_009614
451,10076,10211,100760.0,102110.0,0,700023267,SRR341638,2491464,2511907,NC_009614
452,11613,11697,116130.0,116970.0,0,700023267,SRR341638,2903425,2912678,NC_009614
453,12550,12641,125500.0,126410.0,0,700023267,SRR341638,3110202,3120104,NC_009614
454,13643,13849,136430.0,138490.0,0,700023267,SRR341638,3357563,3438257,NC_009614
455,14354,14451,143540.0,144510.0,0,700023267,SRR341638,3655092,3670360,NC_009614
456,14775,14892,147750.0,148920.0,0,700023267,SRR341638,3729855,3779663,NC_009614
457,18101,18886,181010.0,188860.0,0,700023267,SRR341638,4752085,4904740,NC_009614
458,18985,19677,189850.0,196770.0,0,700023267,SRR341638,4914518,5162777,NC_009614
459,4129,4135,41290.0,41350.0,1,700023267,SRR341638,878028,893867,NC_009614
460,5153,5165,51530.0,51650.0,1,700023267,SRR341638,1380343,1381219,NC_009614
461,6855,6879,68550.0,68790.0,1,700023267,SRR341638,1724855,1727053,NC_009614
462,4374,4400,43740.0,44000.0,0,700023267,SRR341714,1066999,1083662,NC_009614
463,15445,15459,154450.0,154590.0,1,700023267,SRR341714,3805267,3807187,NC_009614
464,18865,18980,188650.0,189800.0,1,700023267,SRR413585,4803931,4829443,NC_009614
465,254,815,2540.0,8150.0,0,700023267,SRR413603,78961,160159,NC_009614
466,2050,2366,20500.0,23660.0,0,700023267,SRR413603,434391,461813,NC_009614
467,3191,3213,31910.0,32130.0,0,700023267,SRR413603,693444,695784,NC_009614
468,5101,5208,51010.0,52080.0,0,700023267,SRR413603,1314609,1332270,NC_009614
469,5471,5716,54710.0,57160.0,0,700023267,SRR413603,1409580,1432632,NC_009614
470,6316,6914,63160.0,69140.0,0,700023267,SRR413603,1595984,1711523,NC_009614
471,7176,7300,71760.0,73000.0,0,700023267,SRR413603,1761747,1786672,NC_009614
472,7735,7801,77350.0,78010.0,0,700023267,SRR413603,1849244,1858563,NC_009614
473,10353,10426,103530.0,104260.0,0,700023267,SRR413603,2491461,2501839,NC_009614
474,11933,12024,119330.0,120240.0,0,700023267,SRR413603,2903416,2912678,NC_009614
475,12890,12984,128900.0,129840.0,0,700023267,SRR413603,3109971,3120062,NC_009614
476,14015,14224,140150.0,142240.0,0,700023267,SRR413603,3357482,3438257,NC_009614
477,14757,14855,147570.0,148550.0,0,700023267,SRR413603,3655095,3670372,NC_009614
478,15188,15307,151880.0,153070.0,0,700023267,SRR413603,3729873,3779657,NC_009614
479,18597,18923,185970.0,189230.0,0,700023267,SRR413603,4752100,4803922,NC_009614
480,18977,19352,189770.0,193520.0,0,700023267,SRR413603,4820544,4900919,NC_009614
481,19495,20204,194950.0,202040.0,0,700023267,SRR413603,4914563,5162816,NC_009614
482,4235,4242,42350.0,42420.0,1,700023267,SRR413603,878016,893855,NC_009614
483,5298,5310,52980.0,53100.0,1,700023267,SRR413603,1380352,1381231,NC_009614
484,7054,7078,70540.0,70780.0,1,700023267,SRR413603,1724672,1727032,NC_009614
485,245,798,2450.0,7980.0,0,700023267,SRR413610,78961,160126,NC_009614
486,2026,2340,20260.0,23400.0,0,700023267,SRR413610,434355,461792,NC_009614
487,3160,3183,31600.0,31830.0,0,700023267,SRR413610,673072,695757,NC_009614
488,5063,5170,50630.0,51700.0,0,700023267,SRR413610,1314606,1332426,NC_009614
489,5428,5674,54280.0,56740.0,0,700023267,SRR413610,1409520,1432635,NC_009614
490,6268,7243,62680.0,72430.0,0,700023267,SRR413610,1595966,1786663,NC_009614
491,7662,7727,76620.0,77270.0,0,700023267,SRR413610,1849298,1858563,NC_009614
492,10256,10329,102560.0,103290.0,0,700023267,SRR413610,2491461,2501839,NC_009614
493,12778,12868,127780.0,128680.0,0,700023267,SRR413610,3110229,3120092,NC_009614
494,13886,14094,138860.0,140940.0,0,700023267,SRR413610,3357563,3438257,NC_009614
495,14623,14720,146230.0,147200.0,0,700023267,SRR413610,3655110,3670342,NC_009614
496,15052,15172,150520.0,151720.0,0,700023267,SRR413610,3729852,3779696,NC_009614
497,18407,18729,184070.0,187290.0,0,700023267,SRR413610,4752073,4808164,NC_009614
498,18783,19154,187830.0,191540.0,0,700023267,SRR413610,4820559,4900898,NC_009614
499,19298,20005,192980.0,200050.0,0,700023267,SRR413610,4914503,5162822,NC_009614
500,4209,4216,42090.0,42160.0,1,700023267,SRR413610,878028,893876,NC_009614
501,5257,5269,52570.0,52690.0,1,700023267,SRR413610,1376105,1381159,NC_009614
502,11823,11832,118230.0,118320.0,1,700023267,SRR413610,2903461,2904136,NC_009614
503,856,978,8560.0,9780.0,1,700023267,ERR912035,163247,227405,NC_009614
504,258,825,2580.0,8250.0,0,700023267,ERR912100,78967,160132,NC_009614
505,2070,2387,20700.0,23870.0,0,700023267,ERR912100,434355,461795,NC_009614
506,3220,3243,32200.0,32430.0,0,700023267,ERR912100,673084,695784,NC_009614
507,5149,5259,51490.0,52590.0,0,700023267,ERR912100,1314525,1332420,NC_009614
508,5523,5768,55230.0,57680.0,0,700023267,ERR912100,1409574,1432614,NC_009614
509,6369,6975,63690.0,69750.0,0,700023267,ERR912100,1595951,1711475,NC_009614
510,7240,7365,72400.0,73650.0,0,700023267,ERR912100,1761540,1786654,NC_009614
511,7804,7870,78040.0,78700.0,0,700023267,ERR912100,1849262,1858581,NC_009614
512,10443,10516,104430.0,105160.0,0,700023267,ERR912100,2491449,2501824,NC_009614
513,14142,14354,141420.0,143540.0,0,700023267,ERR912100,3357509,3438242,NC_009614
514,14897,14994,148970.0,149940.0,0,700023267,ERR912100,3655149,3670363,NC_009614
515,15329,15449,153290.0,154490.0,0,700023267,ERR912100,3729861,3779642,NC_009614
516,18804,19345,188040.0,193450.0,0,700023267,ERR912100,4752082,4875103,NC_009614
517,19424,19566,194240.0,195660.0,0,700023267,ERR912100,4882225,4900937,NC_009614
518,19711,20434,197110.0,204340.0,0,700023267,ERR912100,4914551,5162810,NC_009614
519,5349,5361,53490.0,53610.0,1,700023267,ERR912100,1380325,1381201,NC_009614
520,7118,7142,71180.0,71420.0,1,700023267,ERR912100,1724882,1727071,NC_009614
521,846,969,8460.0,9690.0,1,700023267,ERR912201,163205,227471,NC_009614
522,250,1707,2500.0,17070.0,0,700023390,700033922,67411,324611,NC_009614
523,1976,1999,19760.0,19990.0,0,700023390,700033922,360288,362099,NC_009614
524,5516,5597,55160.0,55970.0,0,700023390,700033922,1063064,1085150,NC_009614
525,7522,10138,75220.0,101380.0,0,700023390,700033922,1473470,1902844,NC_009614
526,763,1688,7630.0,16880.0,0,700023390,700113705,122224,324623,NC_009614
527,7509,7833,75090.0,78330.0,0,700023390,700113705,1473464,1584099,NC_009614
528,8978,8980,89780.0,89800.0,1,700023390,700113705,1770497,1771412,NC_009614
529,10,62,100.0,620.0,0,700023390,700161743,993,8567,NC_009614
530,328,601,3280.0,6010.0,0,700023390,700161743,73656,109328,NC_009614
531,887,2058,8870.0,20580.0,0,700023390,700161743,135084,367967,NC_009614
532,2605,2703,26050.0,27030.0,0,700023390,700161743,437821,445404,NC_009614
533,3628,3712,36280.0,37120.0,0,700023390,700161743,603698,610283,NC_009614
534,3972,4035,39720.0,40350.0,0,700023390,700161743,658224,663066,NC_009614
535,5544,5568,55440.0,55680.0,0,700023390,700161743,1083647,1085434,NC_009614
536,6127,6149,61270.0,61490.0,0,700023390,700161743,1178699,1181475,NC_009614
537,6630,8063,66300.0,80630.0,0,700023390,700161743,1344595,1615937,NC_009614
538,8290,8523,82900.0,85230.0,0,700023390,700161743,1643800,1692764,NC_009614
539,8932,9883,89320.0,98830.0,0,700023390,700161743,1770482,1877265,NC_009614
540,10258,10469,102580.0,104690.0,0,700023390,700161743,1947437,1973437,NC_009614
541,11766,12095,117660.0,120950.0,0,700023390,700161743,2352255,2384361,NC_009614
542,12368,12958,123680.0,129580.0,0,700023390,700161743,2433684,2498285,NC_009614
543,14038,14066,140380.0,140660.0,0,700023390,700161743,2660332,2677455,NC_009614
544,15363,16214,153630.0,162140.0,0,700023390,700161743,2990282,3117762,NC_009614
545,17422,17463,174220.0,174630.0,0,700023390,700161743,3339388,3342933,NC_009614
546,17592,17741,175920.0,177410.0,0,700023390,700161743,3408396,3425879,NC_009614
547,18684,18790,186840.0,187900.0,0,700023390,700161743,3644107,3655284,NC_009614
548,19301,19808,193010.0,198080.0,0,700023390,700161743,3755180,3821896,NC_009614
549,19978,20575,199780.0,205750.0,0,700023390,700161743,3836291,3911168,NC_009614
550,21201,21277,212010.0,212770.0,0,700023390,700161743,4052315,4065191,NC_009614
551,23211,23254,232110.0,232540.0,0,700023390,700161743,4493057,4496126,NC_009614
552,25042,25118,250420.0,251180.0,0,700023390,700161743,4821050,4853798,NC_009614
553,25280,25593,252800.0,255930.0,0,700023390,700161743,4876491,4905043,NC_009614
554,25796,26038,257960.0,260380.0,0,700023390,700161743,4982828,5019769,NC_009614
555,26524,26767,265240.0,267670.0,0,700023390,700161743,5097303,5162777,NC_009614
556,13044,13057,130440.0,130570.0,1,700023390,700161743,2509210,2510269,NC_009614
557,13101,13141,131010.0,131410.0,1,700023390,700161743,2516353,2520449,NC_009614
558,760,1748,7600.0,17480.0,0,700023390,SRR341721,122227,324935,NC_009614
559,7536,7835,75360.0,78350.0,0,700023390,SRR341721,1473479,1574254,NC_009614
560,9019,9021,90190.0,90210.0,1,700023390,SRR341721,1770512,1771418,NC_009614
561,763,1752,7630.0,17520.0,0,700023390,SRR413643,122230,324872,NC_009614
562,7577,7878,75770.0,78780.0,0,700023390,SRR413643,1473485,1574335,NC_009614
563,9060,9063,90600.0,90630.0,1,700023390,SRR413643,1762653,1771451,NC_009614
564,1011,1343,10110.0,13430.0,0,700023603,700038761,144162,284473,NC_009614
565,2172,2466,21720.0,24660.0,0,700023603,700038761,381525,409740,NC_009614
566,3021,3363,30210.0,33630.0,0,700023603,700038761,481938,557360,NC_009614
